,laptop_ID,Inches,Ram,Weight,Price_euros,Acer,Apple,Asus,Chuwi,Dell,Fujitsu,Google,HP,Huawei,LG,Lenovo,MSI,Mediacom,Microsoft,Razer,Samsung,Toshiba,Vero,Xiaomi,2 in 1 Convertible,Gaming,Netbook,Notebook,Ultrabook,Workstation,Screen Width,Screen Height,CPU Frequency,Memory Amount,Android,Chrome OS,Linux,Mac OS X,No OS,Windows 10,Windows 10 S,Windows 7,macOS,Flash,HDD,Hybrid,SSD,AMD_CPU,Intel_CPU,Samsung_CPU,AMD_GPU,ARM_GPU,Intel_GPU,Nvidia_GPU
982,996,15.6,6,2.2,549.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,3.6,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
983,997,15.6,4,2.3,649.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.3,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
984,998,14.0,4,1.75,915.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1366,768,2.3,500000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
985,999,15.6,4,2.25,599.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.5,500000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
986,1000,15.6,8,2.04,806.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,1000000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
987,1001,15.6,8,2.5,1189.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,128000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
988,1002,15.6,8,2.36,749.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.7,1000000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
989,1003,14.0,8,1.6,1119.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,128000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
990,1004,12.5,8,0.97,1908.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1920,1080,1.2,512000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
991,1005,15.6,4,2.1,499.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.0,128000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
992,1006,15.6,4,1.9,270.62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.1,128000.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
993,1007,15.6,8,2.3,1349.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.3,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
994,1008,13.3,8,1.68,889.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,2.5,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
995,1009,13.3,8,1.4,1150.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3200,1800,2.5,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
996,1010,13.3,8,1.11,1349.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.7,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
997,1011,15.6,4,2.4,380.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.1,500000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
998,1012,15.6,16,2.5,1799.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
999,1013,14.0,8,1.48,2089.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.7,512000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1000,1014,15.6,8,2.7,1260.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,128000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1001,1015,13.3,8,1.34,1189.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1002,1016,15.6,4,2.18,547.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.4,128000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1003,1017,14.0,4,1.64,779.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.5,500000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1004,1018,13.3,4,1.2,1195.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1920,1080,2.3,128000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1005,1019,14.0,4,1.48,1099.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.4,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1006,1020,14.0,4,1.95,1205.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1007,1021,14.0,8,1.43,1449.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.6,256000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1008,1022,14.0,8,1.64,1049.26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1009,1023,14.0,4,1.64,684.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.4,500000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1010,1024,15.6,8,2.65,949.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.5,1000000.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1011,1025,12.5,4,1.26,1539.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.5,500000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1012,1026,14.0,4,1.48,1590.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1013,1027,14.0,8,1.54,1887.21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.5,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1014,1028,13.3,4,1.49,800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.4,500000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1015,1029,13.3,8,1.5,1210.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1366,768,2.3,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1016,1030,15.6,4,2.04,769.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.4,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1017,1031,17.3,16,2.4,2968.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3840,2160,2.7,512000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1018,1032,14.0,8,1.47,1490.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1920,1080,2.3,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1019,1033,14.0,8,1.43,2229.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1020,1034,15.6,4,2.08,795.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,2.3,1000000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1021,1035,13.3,8,1.2,1590.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1920,1080,2.3,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1022,1036,13.3,8,1.11,1149.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1023,1037,14.0,8,1.64,1185.43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1024,1038,15.6,8,2.09,1046.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.4,500000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1025,1039,12.5,4,1.26,1559.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1366,768,2.5,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1026,1040,14.0,4,2.31,1189.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.5,500000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1027,1041,14.0,4,1.95,1060.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.5,500000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1028,1042,13.3,8,1.29,1624.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3200,1800,2.5,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1029,1043,17.3,8,2.63,1080.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1030,1044,14.0,4,1.64,973.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.5,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1031,1045,15.6,6,2.1,409.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,3.0,1000000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1032,1046,17.3,8,2.7,1191.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,128000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1033,1047,14.0,8,1.95,1195.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.3,256000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1034,1048,15.6,8,1.84,1228.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1035,1049,12.5,8,1.26,1349.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.5,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1036,1050,15.6,4,2.04,742.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.5,500000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1037,1051,14.0,8,1.47,1725.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1920,1080,2.6,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1038,1052,15.6,8,2.09,1062.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.4,256000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1039,1053,14.0,8,1.64,1010.51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1040,1054,15.6,4,1.8,847.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,2.5,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1041,1055,14.0,2,1.45,210.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1366,768,1.44,32000.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1042,1056,15.6,16,2.4,1425.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1920,1080,2.5,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1043,1057,15.6,8,2.3,1049.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.3,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1044,1058,14.0,4,1.54,1000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.3,500000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1045,1059,15.6,8,1.84,2103.34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.4,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1046,1060,14.0,8,1.43,1469.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.3,256000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1047,1061,17.3,16,3.78,1545.64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.7,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1048,1062,17.3,16,4.6,2289.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.6,128000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1049,1063,11.6,4,1.2,287.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1366,768,1.6,16000.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1050,1064,14.0,16,1.1,2620.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2560,1440,2.6,256000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1051,1065,15.6,8,1.91,979.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,1000000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1052,1066,15.6,8,2.3,1094.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,2.7,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1053,1067,15.6,4,2.04,979.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.5,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1054,1068,13.3,16,1.2,2254.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3200,1800,2.7,1000000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1055,1069,15.6,4,2.31,705.15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.3,500000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1056,1070,15.6,4,1.96,499.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.5,500000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1057,1071,15.6,8,2.4,449.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.2,1000000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1058,1072,13.3,12,1.6,1299.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,2.7,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1059,1073,15.6,16,2.94,1819.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.6,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1060,1074,15.6,8,2.04,1070.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1061,1075,17.3,16,4.0,998.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.6,1000000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1062,1076,15.6,4,2.25,559.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,1000000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1063,1077,15.6,16,2.32,989.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,2000000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1064,1079,15.6,16,1.8,1929.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.6,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1065,1080,13.3,8,1.29,1458.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.7,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1066,1081,17.3,64,3.58,3975.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.7,1000000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1067,1082,13.3,8,1.62,798.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,2.5,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1068,1083,15.6,16,3.21,1329.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3840,2160,2.6,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1069,1084,12.0,8,0.92,1300.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2304,1440,1.1,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1070,1085,15.6,4,2.06,481.98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.3,500000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1071,1086,15.6,4,2.31,1199.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.3,500000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1072,1087,12.5,8,1.26,1199.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.3,256000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1073,1088,13.3,8,1.49,1090.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1074,1089,12.5,8,1.3,1713.49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.5,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1075,1090,17.3,8,3.0,659.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1600,900,2.3,1000000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1076,1091,15.6,4,2.3,977.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.3,1000000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1077,1092,17.3,16,3.78,2499.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1078,1093,15.6,4,2.1,540.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.3,500000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1079,1094,15.6,4,2.31,940.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.3,500000.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1080,1095,12.5,8,0.99,1399.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2560,1440,1.2,512000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1081,1096,17.3,32,4.6,3240.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.7,512000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1082,1097,10.1,4,0.69,646.27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1200,1.44,64000.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1083,1098,13.3,16,1.3,2049.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3840,2160,2.7,512000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1084,1099,15.6,8,2.18,750.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1085,1100,14.0,4,1.54,1030.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.3,500000.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1086,1101,15.6,8,1.9,1495.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1920,1080,2.5,256000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
1087,1102,14.0,8,1.7,1199.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.3,180000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1088,1103,13.3,4,1.29,615.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3200,1800,1.5,32000.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1089,1104,15.6,4,2.4,387.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.2,500000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1090,1105,15.6,4,2.2,393.49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.6,500000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
